Country,Id,Indicator,IndicatorCode,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,
Denmark,DNK,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,15.6012849352718,15.5875914759293,15.5393153055601,15.4607568628917,15.3573537984708,15.2363481672191,15.1756278949392,15.1023047681087,15.0205485305862,14.9352264865062,14.8537574182851,14.8822092764138,14.9049257547413,14.9428769578731,15.0210790371812,15.1526955926386,15.3890406173205,15.6579658670077,15.9604168580313,16.297270199099,16.6677047996307,17.0323057680159,17.4895823307775,18.0262857059745,18.5702325282481,19.04744409746,19.4308518926376,
Dominican Republic,DOM,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.92314655773036,4.04379314138786,4.16053930675442,4.27585228336464,4.39346982323864,4.51585020214958,4.63844511840847,4.76260591081834,4.88758041915897,5.01122775447758,5.13273854667414,5.25690900649249,5.37464540603026,5.48520477800476,5.5872691612148,5.68102030340027,5.76178129526435,5.83622051916632,5.90943618650716,5.98709550338983,6.07357962251913,6.17088000063827,6.27381720244807,6.38580000031124,6.51112009751443,6.65267656206635,6.81041631862246,
Algeria,DZA,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.37887310719241,3.41395182683773,3.45788510204924,3.51129671684123,3.57557983845642,3.65205548323644,3.76502456614209,3.89388452890585,4.03524793797625,4.18325160626574,4.33506201645349,4.46369387993278,4.5877133603746,4.70843995499994,4.82582731931946,4.93964616001647,5.05205842338108,5.15786029162151,5.26004128142524,5.36179966254776,5.46720152262453,5.51705971049408,5.56972401021598,5.63577736692367,5.73198695799561,5.86978507570615,6.02083403725139,
East Asia & Pacific (excluding high income),EAP,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,5.20030472194685,5.26656036785916,5.35028650642538,5.44629177196187,5.54653687190894,5.64788966029405,5.79314220736384,5.92413277085085,6.0474908170102,6.17185953041524,6.29989180185681,6.43472945992106,6.56765942966402,6.6961020448535,6.81300270753404,6.91721801192415,7.03138436736279,7.13799535416634,7.24261910935842,7.35369348284968,7.47863273699551,7.6304821738184,7.78680461044064,7.96427614617414,8.18658890467715,8.46654331277434,8.81010717014505,
Early-demographic dividend,EAR,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.84625605990383,3.89937535427449,3.94947160930387,3.99735467723988,4.04377315760833,4.08956082478624,4.16202603626286,4.22992939609461,4.29432571550907,4.35603610702318,4.41575588685332,4.48600436743788,4.55055776107857,4.60935484945136,4.66194324486033,4.70918406875543,4.77499155680812,4.83431443374037,4.88866216080457,4.93984132555149,4.98988297249366,5.05980110033091,5.12744450317354,5.19861680033293,5.28058479064297,5.37785128296005,5.50429417506451,
East Asia & Pacific,EAS,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,5.74140458560824,5.83465784036717,5.94388067988706,6.06484336333724,6.1909112234419,6.31922671581567,6.4862970228773,6.64059512622099,6.78878329924849,6.93778416736607,7.09046086228809,7.25043238801531,7.40905918685862,7.56389425656894,7.70762943537123,7.84041464223047,7.98086384100262,8.11363055143683,8.24588823180713,8.38756508766289,8.54782021462778,8.73070047078176,8.92298077786525,9.13700657802082,9.39058138320656,9.69339334681351,10.0461795688322,
Europe & Central Asia (excluding high income),ECA,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,8.81546578055305,9.06434409688339,9.36988157751343,9.68889720465833,9.95460624172742,10.1362515399648,10.3042104219891,10.3729816058669,10.394410800119,10.4471980006853,10.5614282881469,10.796195470952,11.0826922094473,11.3650423842731,11.5476599173672,11.5838078856283,11.6022115180585,11.5122612232173,11.3685980444007,11.2418311638409,11.1631691805557,11.1645154467306,11.1893674251731,11.2313943522795,11.2997297585592,11.4103521289268,11.615736756482,
Europe & Central Asia,ECS,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,11.6115174327759,11.842138336389,12.0843012634446,12.320253322471,12.5263008154373,12.6913746615341,12.8760799298268,13.005705582028,13.1092932501991,13.2279434866456,13.3794019478497,13.600060788061,13.8458385880619,14.0859290115173,14.2710423906346,14.3773250175886,14.4851842015296,14.5291673364354,14.5447176123001,14.5787623203256,14.6600914102461,14.7929980900274,14.9705387946046,15.1753240703081,15.3938103909791,15.6212387137865,15.8860180838247,
Ecuador,ECU,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.24070406106189,4.29307360010859,4.34850065857643,4.40737007681896,4.46915499060017,4.53378993011108,4.62434177354194,4.71403211725156,4.80450119349205,4.89757346158558,4.99483869782516,5.09608251304876,5.19895869511003,5.30611114660252,5.42017123023274,5.54271631212954,5.64537769160937,5.75552923233071,5.8709836303177,5.98748576961496,6.10357496539935,6.20040843743854,6.29741266769332,6.40532509336402,6.53834293564681,6.70420793183109,6.89064580018832,
"Egypt, Arab Rep.",EGY,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.50709661698299,4.54689247535292,4.5964859878989,4.65031260974495,4.70011998416852,4.74227123525918,4.80031896038307,4.84222964821592,4.87167661827465,4.89255604789416,4.90618056925252,4.92168833871004,4.92782364673935,4.9236839443874,4.90633699742693,4.87655804257537,4.85208187284983,4.81699814299596,4.78327901289871,4.76603765412201,4.77272531095463,4.83038860672656,4.89472335595069,4.95886348293687,5.0157241003372,5.06322196171621,5.11020211470989,
Euro area,EMU,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,14.071710888435,14.3232768807165,14.5508852020506,14.7596734640425,14.9587504923641,15.1553976620364,15.3938041848478,15.6145864080363,15.8280060377355,16.0466031927284,16.2774747816398,16.5152569707796,16.7612378837916,17.0051697619578,17.2280155760903,17.4204065133168,17.6259223702287,17.7963846073614,17.9546876574609,18.1345355639178,18.3596646233718,18.6097898998754,18.9083889636607,19.2402185170618,19.5780336857178,19.9030768544808,20.2031105945568,
Eritrea,ERI,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2.77771799861948,2.85166391295742,2.92315545975703,2.99150029025052,3.0537268068151,3.10760708429566,3.17201470039427,3.22820946747434,3.2767894776509,3.31823964354141,3.35242178954793,3.38215059002769,3.40103119564637,3.41238515728553,3.4196395968199,3.42496246542271,3.46909789094114,3.50494494540769,3.53288116436188,3.55348332635012,3.56715343761103,3.60740073614038,,,,,,
Spain,ESP,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,13.4068547422993,13.7345976976489,14.0670356002735,14.4078851352979,14.7618776738947,15.131859221211,15.4632680122264,15.8125948754546,16.1562178027442,16.4593453191577,16.702880577266,16.7595833437117,16.7566175195639,16.7234311839012,16.6997172980749,16.7083611170195,16.760466929717,16.833799409603,16.9300640121835,17.0513700039022,17.2032671185286,17.4939177095942,17.8165098518902,18.1643714821631,18.5211793165389,18.877525816817,19.1670261245162,
Estonia,EST,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,11.6616472085467,12.0258491230223,12.4325195126281,12.8562778760788,13.255502565725,13.6011678799518,13.9637421917762,14.2539338882607,14.498382337256,14.7440961569011,15.0177398235452,15.4142796478337,15.8203469652832,16.2079205540935,16.5285849959481,16.7550868662072,16.9948499107313,17.1576373884732,17.2709507715091,17.3818524812289,17.5241085142129,17.7368495139821,17.9863298851113,18.262734949605,18.5448728305416,18.8217933112906,19.1507891396344,
Ethiopia,ETH,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.14721906656743,3.14294853847316,3.12642939381233,3.10467443643501,3.08801609521784,3.08345437121836,3.08695026847029,3.09610513567123,3.10451366720445,3.10458744356866,3.09366782385665,3.09968322404677,3.09963835155307,3.09691438478639,3.09571647505933,3.09877934496741,3.13662319425009,3.17498396829083,3.21456088444522,3.25609693977094,3.29990865728489,3.33995929847823,3.37906496507195,3.41639662470985,3.45030328313024,3.48039795687391,3.50510935225108,
European Union,EUU,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,13.7674091403315,14.0013757610187,14.2083910066501,14.3927446573747,14.5653445639584,14.7322875790425,14.9469547562291,15.142189215375,15.3266542680234,15.5097929949454,15.700369601947,15.9161715494337,16.132805355685,16.3419961202126,16.5295319445266,16.6886068205529,16.8668617273031,17.0122720236988,17.1487168567398,17.3116499321242,17.5273014432746,17.7832001078082,18.0953608234534,18.4441820559285,18.797674275052,19.1353752897241,19.4641942181787,
Fragile and conflict affected situations,FCS,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.27372699811638,3.2911607112749,3.30344068419296,3.3119740260005,3.31849638349793,3.32439577124674,3.33309348442103,3.33631126820363,3.33466887443353,3.32761271667556,3.31517158937579,3.31596606451318,3.31126152076513,3.30249874551732,3.29126998183217,3.27892794124769,3.28941835276292,3.29692540513342,3.30166499978137,3.303489667578,3.3031445067079,3.31758899654818,3.32770011401887,3.3374669936345,3.35197237534773,3.37403848563644,3.41594673273745,
Finland,FIN,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,13.4354117971539,13.6412422483999,13.8288279805944,13.9981769746336,14.1485437691298,14.281193317842,14.4355077176683,14.5810760080175,14.7209600169783,14.8571675870173,14.9939263146898,15.2071953371987,15.4161614754977,15.6222672482253,15.8254048645746,16.0270526668273,16.1991598406085,16.3569594191333,16.5445340910415,16.8235926542765,17.2295669112163,17.7384500454795,18.3578546382954,19.0342117228805,19.6858371963235,20.2644635154614,20.785345508703,
Fiji,FJI,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2.93277227885835,2.96367099811958,2.9861751894817,3.00281049924109,3.01488767310071,3.0225738815574,3.10309047058164,3.18732184748884,3.27208661589499,3.35427169947948,3.43493712579648,3.55641855129707,3.67810849941951,3.80785375960658,3.95220161446025,4.1139329072044,4.25471742580169,4.39883470769467,4.54454905494818,4.68903138267092,4.83167626024769,5.03421805910832,5.23869156910059,5.44187606213376,5.63938379283951,5.83120084201182,6.03364635720326,
France,FRA,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,14.0180178187346,14.3118726185059,14.5417896253114,14.7290960470567,14.910311161999,15.1050935229653,15.3165156142967,15.5174849921452,15.7043540381802,15.8685936688327,16.0066934413941,16.1387363428826,16.2541745899997,16.3494337589583,16.4163196021089,16.4557279546134,16.4973375820492,16.5028134655779,16.5165450291031,16.6070484746079,16.8171350763184,17.1160384580113,17.5200082501736,17.9980412052162,18.4856162358131,18.9384456827407,19.346195165719,
Faroe Islands,FRO,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.57309692622313,3.60327533679491,3.5981580270774,3.56283795485597,3.52640561207652,3.52932425899067,3.58949272686997,3.66537022359035,3.72881982298269,3.75547228611709,3.72142378434731,3.80907945691224,3.8809904377331,3.93012282804074,3.97177627443069,4.00297562996723,3.97127285114114,3.92280020556158,3.88502842703727,3.85340515582917,3.84400092649784,3.90265589360962,3.97862863878342,4.07706698038611,4.2003557179253,4.35207262072333,4.57036126437768,
Gabon,GAB,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,5.98679705779805,5.98810291722848,5.98660662741023,5.9814600815896,5.9715886925301,5.95643091064939,5.95146832029616,5.93649437462576,5.91321557618355,5.88096168051747,5.84052595924693,5.78795635444073,5.72539282406102,5.65442353476199,5.57540838803552,5.48945711219092,5.39926801786214,5.30119333088458,5.19821844545503,5.0926608661456,4.9860688570366,4.88863067077328,4.79025419266776,4.69335613675671,4.60054389983969,4.51466835908661,4.48043374384908,
United Kingdom,GBR,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,15.7740933280015,15.8707931033936,15.9190547804732,15.9303185595719,15.9209189581644,15.9019040927384,15.917336845451,15.9176359550098,15.9101321449858,15.9000821288294,15.8919545991942,15.9290205471936,15.9615840232262,15.9917917056435,16.0191979417317,16.0450867863942,16.124602549149,16.1910576399837,16.27064411669,16.3999002783797,16.5980398043226,16.8576582649607,17.1817374323214,17.5336716835463,17.8568768773739,18.1215155172066,18.3504114255463,
Georgia,GEO,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,9.30976650034416,9.70981346947082,10.1812805605647,10.6679547495559,11.0839885239348,11.378885635055,11.7006021151067,11.8956463592917,12.0240131675753,12.1780938408005,12.4089936190971,12.8201890259798,13.2961503866046,13.7730444661179,14.145234109415,14.348562491377,14.506151980132,14.5243119574266,14.4514681901729,14.3640780503095,14.312086908663,14.2918823491054,14.314757168151,14.3827470210657,14.486670243511,14.6154749408076,14.7302762390123,
Ghana,GHA,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2.76516824283955,2.81459228004309,2.86026368329654,2.90228020979802,2.9404524409844,2.97496483839024,2.99012406194765,2.99808982002874,3.00110431661497,3.00155669466379,3.00100397269895,3.07791760773633,3.15498158500365,3.23003394861842,3.29962981980447,3.36119532769669,3.41284988643776,3.44821449244615,3.47152022607328,3.49054927639005,3.51029026312878,3.480634903651,3.45849028616858,3.43897505569198,3.41556920979656,3.38640126765859,3.38838662889223,
Gibraltar,GIB,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.45819813431143,3.46201145249955,3.46849562010511,3.47855354758659,3.49543780853628,3.52365524172827,3.51657142800931,3.4992734458241,3.4751814502069,3.44603605665924,3.41208412829995,3.39280218487307,3.36259602762071,3.32247100060065,3.27306116638492,3.21518800340298,3.21335134962275,3.2053159405023,3.18903876358574,3.16146678584731,3.12243553696116,3.11443321670622,3.0952174756674,3.07310246549789,3.05810617737871,3.05495589351656,3.09187923385138,
"Gambia, The",GMB,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2.73983211315783,2.74241094984376,2.74364664117634,2.7459493552885,2.7523342807734,2.76180498826231,2.75360442341991,2.74621975962821,2.73682451522209,2.72381255123722,2.70699861346079,2.66596877594953,2.62066009887528,2.57791719650213,2.54437916361892,2.52367394080061,2.52075591155322,2.52761975055811,2.53391095902484,2.52830027568372,2.50568951079367,2.47497227094252,2.43129638621072,2.38479146184312,2.34882566537981,2.32940093750474,2.32906434679208,
Guinea-Bissau,GNB,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.18044414588849,3.16461859606327,3.13887843432443,3.10444262145992,3.06284187111206,3.01436433381818,3.00605663209842,2.99204816029471,2.97071042532179,2.94193778802976,2.90573981141045,2.88659989017855,2.85924564155411,2.82818221589129,2.79913651696418,2.77432979103993,2.78501191715823,2.79690004827249,2.80678344265184,2.80998096804635,2.80516492274469,2.81977804146718,2.8257064876668,2.83129001275651,2.84671422876162,2.87688517423636,2.93562035096145,
Equatorial Guinea,GNQ,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.10593047609677,4.09419368895022,4.06746816420153,4.03306347081447,3.99802931395492,3.96635972357295,3.92157236941292,3.87561600775564,3.82742781110094,3.77531198193708,3.72068114005173,3.66620712077304,3.60875561031022,3.55134024655527,3.49495113939105,3.43924670910596,3.38215413201181,3.32715563342325,3.27319332395229,3.21720889968332,3.1598016620685,3.10020215430106,3.03670446459778,2.97661998291112,2.92715578914562,2.89146827135527,2.86641724451285,
Greece,GRC,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,13.5452991973391,13.734653194986,13.9447598349583,14.180974134631,14.4462825665351,14.7399177431501,15.0635075442206,15.3996356030308,15.7406177640271,16.0719048578276,16.3841725258903,16.7453357793598,17.0855785148686,17.390219669612,17.6383056048387,17.8217648314286,17.9817916758167,18.061133494135,18.1074073480555,18.1900496931621,18.3501405075395,18.5750172571448,18.8846059638133,19.2480545520391,19.6121148441604,19.9478329084134,20.1906504063587,
Grenada,GRD,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,7.8902817735218,7.90946979907521,7.9610691578016,8.01688622145364,8.02474724611438,7.95870530148122,7.98940434144212,7.94288087656494,7.85616282857397,7.78770134658228,7.76626418287918,7.72417991340121,7.71204701273262,7.72161172161172,7.7082683915212,7.65524677267385,7.61580104397679,7.53962890738131,7.44443375348792,7.34256347319168,7.24609990733399,7.209136331192,7.17759596515012,7.1542550680301,7.14742384355021,7.15669846381397,7.22159583290625,
Greenland,GRL,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.3602794011494,3.43830767235352,3.50945517680097,3.57360908256338,3.63186407160546,3.68501134026274,3.75533241648988,3.82355799248946,3.88663907247145,3.94051989764299,3.98399484050073,4.03311679566515,4.07292317833755,4.10585099225806,4.13587639218015,4.16561418469783,4.18714387570717,4.21287555602854,4.24055033261304,4.26661864650192,4.29049288205524,4.32449329613733,4.35323529689106,4.38592981604382,4.43530243458764,4.50732010581311,4.59094481045012,
Guam,GUM,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.97066262013151,4.11431737522275,4.2540894858514,4.39428399776853,4.5258469769331,4.65097107054774,4.79467783331082,4.92604938025189,5.05723122992967,5.19769020415322,5.3531536287493,5.57988759662662,5.81008430093845,6.03687687840014,6.23723110203101,6.4109039027285,6.58312742675609,6.72814831135312,6.86955701575125,7.0463665994687,7.26587391184366,7.54831598592167,7.86632744275596,8.21200311769291,8.56013965595433,8.90313170207111,9.2249042333759,
Guyana,GUY,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.93564453006758,3.975203180485,3.97682768060267,3.95097971556131,3.91287835831327,3.8739457053873,3.92551922201031,3.96944155895386,4.00368361057165,4.02341919134411,4.03039422488487,4.0729106708691,4.11725744928739,4.15531144885264,4.17187741135526,4.15955341662383,4.24826007435956,4.31519423856317,4.37456620135761,4.44874767498153,4.55625565932093,4.62154585502603,4.7125778956328,4.81953775388118,4.92865404843901,5.03321995435347,5.17041832244282,
High income,HIC,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,12.2226181351052,12.4012072701358,12.5848486241699,12.7328557903086,12.87201386582,12.9874593571061,13.1360377731397,13.2746828860299,13.408037863696,13.5408179096797,13.6769555213321,13.8346029557292,13.992494682863,14.1508419246605,14.3043442885812,14.4542360276557,14.6150960881778,14.7664803840162,14.9237143558744,15.1139082674045,15.3551972017579,15.624102478587,15.944327930879,16.2989090401608,16.6610177442526,17.0163616859894,17.3627914561538,
"Hong Kong SAR, China",HKG,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,8.82004006255169,9.04075920963265,9.26410249609371,9.50008816124064,9.75368475361044,10.0212358070331,10.2256236572404,10.4326457923974,10.6337726195103,10.8231943636387,11.0032273584433,11.2967484669695,11.5872925934808,11.8588806515995,12.0840761256326,12.2505459696085,12.4086930512263,12.4964103979519,12.5689683318773,12.7106032816708,12.9730438373398,13.2682500178677,13.6814299337822,14.1765955741364,14.6980435086884,15.2177684395202,15.76588734004,
Honduras,HND,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.36895963294458,3.40154248540819,3.42785102278349,3.45181943041099,3.47869701267418,3.51088123052325,3.54700674812866,3.58721567282292,3.62916757778472,3.66996837140002,3.70817758824993,3.74069502728273,3.77096138118362,3.80002561907674,3.82899974500819,3.85926224294528,3.88735204018985,3.91791770909391,3.95276919180282,3.9942023798071,4.04427063185848,4.09749030125964,4.15707401883408,4.22707424589546,4.3121203975473,4.41446879524205,4.5271372884077,
Heavily indebted poor countries (HIPC),HPC,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.01652761310786,3.02585267847102,3.02957704081396,3.02937086369731,3.02745822836637,3.02551279657546,3.03248138171232,3.03584521625172,3.0354489528575,3.02985369357154,3.01828928554677,3.02159515781541,3.01904151325404,3.01279828017628,3.00525467089574,2.99787784424639,3.01311782184783,3.02599058308373,3.03642692964739,3.04430770563716,3.05012651440875,3.06072701713604,3.06888869429359,3.07579394724812,3.08253922388031,3.09005411491896,3.10821091856608,
Croatia,HRV,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,11.5757106021055,11.9900764768426,12.4072073092349,12.8284515176577,13.2551791596122,13.6853245444915,14.1173978723409,14.5127778909138,14.8785302974108,15.2270661311412,15.5656683089164,15.9739387669915,16.3978999135315,16.7935991921523,17.0888611106042,17.2474684546135,17.4122262823406,17.4398810159674,17.4070886410987,17.4264077820194,17.5600539075213,17.7119937051554,17.9497808229253,18.2512016673968,18.5706370332303,18.8831675801036,19.3067846432636,
Haiti,HTI,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.02057429773406,4.02836185427516,4.02347374940351,4.01148365259295,3.99903008647266,3.98940843289463,4.00950191405418,4.02755144847399,4.04460480211681,4.06088574101322,4.07694287184766,4.1166205563903,4.15257597484836,4.18489192732354,4.21353766753977,4.23864704594553,4.29896220366382,4.35481671912272,4.40270709134408,4.43733653240122,4.45726071308531,4.49621066580819,4.52226167023513,4.54561140883393,4.5793762779658,4.63087643698416,4.70984852130487,
Hungary,HUN,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,13.4565519692269,13.693001751135,13.8826734991495,14.0337806837704,14.1558382880603,14.2596821322227,14.4750081510781,14.6763000408768,14.8544402827003,14.9968794997131,15.0963927290843,15.2618131931464,15.3655750190404,15.4364700458176,15.5132618315167,15.6179295719561,15.7193038075072,15.8372994428209,15.9518760557414,16.0381293514914,16.0916976905349,16.3554822672881,16.5904805057588,16.8312537969824,17.1254522545088,17.4956880801928,18.0116619217677,
IBRD only,IBD,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,5.17379269208624,5.25294418000392,5.34419887181398,5.44049507126085,5.53047240480167,5.6107073563984,5.72271205571318,5.81595085969574,5.8992095453906,5.98515878661911,6.07778157385125,6.19432062471285,6.3134442784974,6.42876185447369,6.52685472167231,6.6029183151254,6.68500154700523,6.75133396612465,6.81161631778584,6.87836495438749,6.958815172608,7.06920320342279,7.18450963787905,7.31483879810795,7.47509101320469,7.67452041024236,7.92488240439987,
IDA & IBRD total,IBT,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.79808382005587,4.86259374599487,4.93565853349671,5.0116873322851,5.08164690313278,5.14299415111594,5.23224338308584,5.3050249458073,5.36854777784958,5.43295455059402,5.50131442673519,5.59126656397783,5.68148953421128,5.76726075611853,5.83833122110386,5.89126990531198,5.95310988437474,6.00110119741725,6.04298462572576,6.08855008942857,6.1432790582337,6.22375198330019,6.30674116960832,6.39997172490738,6.51481222797489,6.65834416049701,6.84300880080168,
IDA total,IDA,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.24709901657114,3.26893911187889,3.28717197652785,3.30187259366148,3.31314945863892,3.32172477275474,3.344715559007,3.36126612721108,3.3728639300723,3.38037639810468,3.38464778925663,3.40458199037532,3.41913797992271,3.42937233788241,3.43606970307139,3.43998692367725,3.46435555300715,3.48290427793299,3.49626425003026,3.50510490775884,3.51069247480366,3.53023749136201,3.5458142233407,3.55897121490827,3.57092556998949,3.58318469670989,3.61116155649303,
IDA blend,IDB,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.46788408257118,3.48242064048863,3.49635236966204,3.50816261760831,3.51538771291312,3.51750219903017,3.53398473403303,3.54127076546688,3.54269785333594,3.54152908496049,3.54038965260026,3.55551770698775,3.56655730086658,3.57312369816133,3.57384427329278,3.56831505581252,3.58532523323361,3.5932250062876,3.59339306827439,3.58737912824248,3.57726419225168,3.58175168371045,3.58134185801221,3.57818141607515,3.57389351825043,3.5707247570352,3.58931106244008,
Indonesia,IDN,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.78464964396615,3.85738874748215,3.9299008448203,4.00289506171911,4.07734043653304,4.15406902621078,4.26615271980497,4.3776575211721,4.48925288795873,4.60026816410801,4.7092052555117,4.76848669137311,4.80620674381541,4.82053988258389,4.8130594521113,4.78891105938339,4.83961495661196,4.87275370486043,4.88719401392474,4.88018161307424,4.84970148722072,4.90130763646049,4.94148677722089,4.98025127838494,5.02918193639697,5.09506791959051,5.20159442419219,
IDA only,IDX,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.13505653820446,3.16069702022229,3.18126693618265,3.19762995030988,3.21117426318771,3.22321586197202,3.24964082279927,3.27097424064269,3.28780043393669,3.29982139445419,3.30695361692794,3.32946146804386,3.34595083584314,3.35818424359489,3.36799209995903,3.37668718342815,3.4047594627878,3.42859275103972,3.44845667977566,3.46460022972107,3.47787804728563,3.50480866784987,3.52826126086313,3.54947061018897,3.56945632051052,3.58935752047043,3.62199187696553,
Isle of Man,IMN,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.82817358090853,3.88489607694569,3.93520534608826,3.98023882525091,4.02167545308958,4.06109721101251,4.13730479450242,4.20751335917782,4.27340189858906,4.33682246094153,4.39923069930355,4.48367959970577,4.56461693562521,4.64035223417959,4.7082466504392,4.76817014176276,4.84686789420271,4.91807100782417,4.98431301128886,5.04828624080824,5.11307370295705,5.20596827627403,5.29652122999522,5.39264187714255,5.50406936289318,5.63624534413776,5.80790445040846,
Not classified,INX,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,11.0689423597124,11.0723847471252,11.0322036987188,10.9669090167833,10.9011279643564,10.8473262687438,10.7737029427023,10.7060970826922,10.650087853313,10.6096927074565,10.5873399750986,10.5690466281243,10.5714425112064,10.5900487140907,10.6165814390751,10.6472928762725,10.7295445197601,10.807960668229,10.896453996123,11.0183000938691,11.1891302393294,11.5367053298185,11.925439231212,12.3472463603438,12.7856302574265,13.2298690221308,13.5784259167961,
"Iran, Islamic Rep.",IRN,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.34049873737654,3.4286657544087,3.51255248431628,3.59623020497729,3.68292071385368,3.7726383891189,3.86385294833132,3.95192790266557,4.0372434512774,4.1207875607914,4.20455020057354,4.34595506102606,4.49286170595056,4.6430984344419,4.78895845991861,4.92304294758906,4.94274292594417,4.94848593391663,4.94389073253103,4.93579208377967,4.93100943117171,4.91835500281343,4.90820612258101,4.91308211243583,4.95135943266802,5.03463014283166,5.21490673567668,
Iraq,IRQ,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.81917573439357,3.77409438872545,3.72718078974929,3.68006550838613,3.63425174331956,3.59109809209414,3.5652874165669,3.53873123944439,3.51277700792014,3.48910987406503,3.46890164836067,3.45009116699652,3.43022472283603,3.41021833235743,3.39091939998805,3.37280669373328,3.37297266306572,3.37119902327661,3.36176696586085,3.33598798875464,3.29094964710673,3.23953504285444,3.17238188216821,3.10846882720007,3.07197492549866,3.07380603903865,3.11628991672941,
Iceland,ISL,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,10.666436640096,10.7909201006117,10.9048206618464,11.0174524853801,11.1315616773152,11.2487809617044,11.317046085508,11.4011638779798,11.493083807974,11.5672796631518,11.6098204575035,11.6776891345919,11.7043833609623,11.716188809246,11.7466609871386,11.8086372250228,11.7866865958469,11.7880078636959,11.8175911272372,11.8869548160944,12.0051946754577,12.2643142929583,12.5793331408244,12.9398310241599,13.3219062348725,13.714143827424,14.075386346,
